Participant,Date,Status,PsychoPy,PsychoPyComplete,Task,Files,Placed,Processed,Errors
113H,2025-6-20,97.23688295560386,1,0,Cycle,1,1,1,
113H,2025-6-20,97.23688295560386,1,0,simpleRT,2,2,2,
113H,2025-6-20,97.23688295560386,1,0,ECG,1,9,9,
113H,2025-6-20,97.23688295560386,1,0,EDA,1,9,10,
113I,2025-6-25,100.0,1,0,manualCapture,1,1,8,
113I,2025-6-25,100.0,1,0,Temp,0,0,0,Failed Temp on blankScreen_00;KeyError('t');Failed Temp on blankScreen_01;KeyError('t');Failed Temp on blankScreen_02;KeyError('t');Failed Temp on blankScreen_03;KeyError('t');Failed Temp on blankScreen_04;KeyError('t');Failed Temp on blankScreen_05;KeyError('t')
113I,2025-6-25,100.0,1,0,BMS,4,4,4,
113I,2025-6-25,100.0,1,0,PSQI,1,1,7,
113I,2025-6-25,100.0,1,0,MAIA,1,1,1,
113I,2025-6-25,100.0,1,0,IFIS,1,1,1,
113I,2025-6-25,100.0,1,0,caffeine,1,1,1,
113I,2025-6-25,100.0,1,0,STAI,1,1,1,
113I,2025-6-25,100.0,1,0,IAAS,2,2,2,
113I,2025-6-25,100.0,1,0,Cycle,1,1,1,
113I,2025-6-25,100.0,1,0,simpleRT,2,2,2,
113I,2025-6-25,100.0,1,0,ECG,1,9,10,
113I,2025-6-25,100.0,1,0,EDA,1,9,10,
114G,2025-6-17,98.57331571994716,1,0,manualCapture,1,1,6,
114G,2025-6-17,98.57331571994716,1,0,Temp,1,6,6,
114G,2025-6-17,98.57331571994716,1,0,BMS,3,3,3,
114G,2025-6-17,98.57331571994716,1,0,PSQI,1,1,7,
114G,2025-6-17,98.57331571994716,1,0,MAIA,1,1,1,
114G,2025-6-17,98.57331571994716,1,0,IFIS,1,1,1,
114G,2025-6-17,98.57331571994716,1,0,caffeine,1,1,1,
114G,2025-6-17,98.57331571994716,1,0,STAI,1,1,1,
114G,2025-6-17,98.57331571994716,1,0,IAAS,2,2,2,
114G,2025-6-17,98.57331571994716,1,0,Cycle,1,1,1,
114G,2025-6-17,98.57331571994716,1,0,simpleRT,2,2,2,
114G,2025-6-17,98.57331571994716,1,0,ECG,1,9,14,
114G,2025-6-17,98.57331571994716,1,0,EDA,1,5,10,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
114H,2025-6-23,97.74229074889868,1,0,manualCapture,1,1,6,
114H,2025-6-23,97.74229074889868,1,0,Temp,1,4,4,Failed Temp on blankScreen_04;ValueError('cannot set a frame with no defined index and a scalar');Failed Temp on blankScreen_05;ValueError('cannot set a frame with no defined index and a scalar')
114H,2025-6-23,97.74229074889868,1,0,BMS,3,3,3,
114H,2025-6-23,97.74229074889868,1,0,PSQI,1,1,7,
114H,2025-6-23,97.74229074889868,1,0,MAIA,1,1,1,
114H,2025-6-23,97.74229074889868,1,0,IFIS,1,1,1,
114H,2025-6-23,97.74229074889868,1,0,caffeine,1,1,1,
114H,2025-6-23,97.74229074889868,1,0,STAI,1,1,1,
114H,2025-6-23,97.74229074889868,1,0,IAAS,2,2,2,
114H,2025-6-23,97.74229074889868,1,0,Cycle,1,1,1,
114H,2025-6-23,97.74229074889868,1,0,simpleRT,2,2,2,
114H,2025-6-23,97.74229074889868,1,0,ECG,1,4,4,Failed HR Peak Detection on blankScreen_04;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on simpleRT_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on Exercise;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on blankScreen_05;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on simpleRT_01;IndexError('index 0 is out of bounds for axis 0 with size 0')
114H,2025-6-23,97.74229074889868,1,0,EDA,1,5,9,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
114I,2025-6-27,100.0,1,0,manualCapture,1,1,6,
114I,2025-6-27,100.0,1,0,Temp,0,0,0,Failed Temp on blankScreen_00;KeyError('t');Failed Temp on blankScreen_01;KeyError('t');Failed Temp on blankScreen_02;KeyError('t');Failed Temp on blankScreen_03;KeyError('t');Failed Temp on blankScreen_04;KeyError('t');Failed Temp on blankScreen_05;KeyError('t')
114I,2025-6-27,100.0,1,0,BMS,4,4,4,
114I,2025-6-27,100.0,1,0,PSQI,1,1,7,
114I,2025-6-27,100.0,1,0,MAIA,1,1,1,
114I,2025-6-27,100.0,1,0,IFIS,1,1,1,
114I,2025-6-27,100.0,1,0,caffeine,1,1,1,
114I,2025-6-27,100.0,1,0,STAI,1,1,1,
114I,2025-6-27,100.0,1,0,IAAS,2,2,2,
114I,2025-6-27,100.0,1,0,Cycle,1,1,1,
114I,2025-6-27,100.0,1,0,simpleRT,2,2,2,
114I,2025-6-27,100.0,1,0,ECG,0,0,0,Failed HR Peak Detection on blankScreen_00;KeyError('t');Failed HR Peak Detection on blankScreen_01;KeyError('t');Failed HR Peak Detection on blankScreen_02;KeyError('t');Failed HR Peak Detection on blankScreen_03;KeyError('t');Failed HR Peak Detection on blankScreen_04;KeyError('t');Failed HR Peak Detection on simpleRT_00;KeyError('t');Failed HR Peak Detection on Exercise;KeyError('t');Failed HR Peak Detection on blankScreen_05;KeyError('t');Failed HR Peak Detection on simpleRT_01;KeyError('t')
114I,2025-6-27,100.0,1,0,EDA,1,9,11,
115G,2025-5-29,98.29974811083125,1,0,manualCapture,1,1,6,
115G,2025-5-29,98.29974811083125,1,0,Temp,1,6,6,
115G,2025-5-29,98.29974811083125,1,0,BMS,3,3,3,
115G,2025-5-29,98.29974811083125,1,0,PSQI,1,1,7,
115G,2025-5-29,98.29974811083125,1,0,MAIA,1,1,1,
115G,2025-5-29,98.29974811083125,1,0,IFIS,1,1,1,
115G,2025-5-29,98.29974811083125,1,0,caffeine,1,1,1,
115G,2025-5-29,98.29974811083125,1,0,STAI,1,1,1,
115G,2025-5-29,98.29974811083125,1,0,IAAS,2,2,2,
115G,2025-5-29,98.29974811083125,1,0,Cycle,0,0,0,
115G,2025-5-29,98.29974811083125,1,0,simpleRT,2,2,2,
115G,2025-5-29,98.29974811083125,1,0,ECG,1,9,11,
115G,2025-5-29,98.29974811083125,1,0,EDA,1,5,7,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
115H,2025-6-5,98.11965811965813,1,0,manualCapture,1,1,6,
115H,2025-6-5,98.11965811965813,1,0,Temp,1,6,6,
115H,2025-6-5,98.11965811965813,1,0,BMS,3,3,3,
115H,2025-6-5,98.11965811965813,1,0,PSQI,1,1,7,
115H,2025-6-5,98.11965811965813,1,0,MAIA,1,1,1,
115H,2025-6-5,98.11965811965813,1,0,IFIS,1,1,1,
115H,2025-6-5,98.11965811965813,1,0,caffeine,1,1,1,
115H,2025-6-5,98.11965811965813,1,0,STAI,1,1,1,
115H,2025-6-5,98.11965811965813,1,0,IAAS,2,2,2,
115H,2025-6-5,98.11965811965813,1,0,Cycle,1,1,1,
115H,2025-6-5,98.11965811965813,1,0,simpleRT,2,2,2,
115H,2025-6-5,98.11965811965813,1,0,ECG,1,8,8,
115H,2025-6-5,98.11965811965813,1,0,EDA,1,4,4,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
115I,2025-6-12,100.0,1,0,manualCapture,2,2,6,
115I,2025-6-12,100.0,1,0,Temp,1,6,6,
115I,2025-6-12,100.0,1,0,BMS,5,5,4,
115I,2025-6-12,100.0,1,0,PSQI,1,1,7,
115I,2025-6-12,100.0,1,0,MAIA,1,1,1,
115I,2025-6-12,100.0,1,0,IFIS,1,1,1,
115I,2025-6-12,100.0,1,0,caffeine,1,1,1,
115I,2025-6-12,100.0,1,0,STAI,1,1,1,
115I,2025-6-12,100.0,1,0,IAAS,2,2,2,
115I,2025-6-12,100.0,1,0,Cycle,1,1,1,
115I,2025-6-12,100.0,1,0,simpleRT,3,3,2,
115I,2025-6-12,100.0,1,0,ECG,1,9,14,
115I,2025-6-12,100.0,1,0,EDA,1,9,15,
116G,2025-5-29,97.71886559802712,1,0,manualCapture,1,1,6,
116G,2025-5-29,97.71886559802712,1,0,Temp,1,6,6,
116G,2025-5-29,97.71886559802712,1,0,BMS,3,3,3,
116G,2025-5-29,97.71886559802712,1,0,PSQI,1,1,7,
116G,2025-5-29,97.71886559802712,1,0,MAIA,1,1,1,
116G,2025-5-29,97.71886559802712,1,0,IFIS,1,1,1,
116G,2025-5-29,97.71886559802712,1,0,caffeine,1,1,1,
116G,2025-5-29,97.71886559802712,1,0,STAI,1,1,1,
116G,2025-5-29,97.71886559802712,1,0,IAAS,2,2,2,
116G,2025-5-29,97.71886559802712,1,0,Cycle,1,1,1,
116G,2025-5-29,97.71886559802712,1,0,simpleRT,2,2,2,
116G,2025-5-29,97.71886559802712,1,0,ECG,1,9,10,
116G,2025-5-29,97.71886559802712,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
116H,2025-6-5,98.17457683372054,1,0,manualCapture,1,1,6,
116H,2025-6-5,98.17457683372054,1,0,Temp,1,6,6,
116H,2025-6-5,98.17457683372054,1,0,BMS,3,3,3,
116H,2025-6-5,98.17457683372054,1,0,PSQI,1,1,7,
116H,2025-6-5,98.17457683372054,1,0,MAIA,1,1,1,
116H,2025-6-5,98.17457683372054,1,0,IFIS,1,1,1,
116H,2025-6-5,98.17457683372054,1,0,caffeine,1,1,1,
116H,2025-6-5,98.17457683372054,1,0,STAI,1,1,1,
116H,2025-6-5,98.17457683372054,1,0,IAAS,2,2,2,
116H,2025-6-5,98.17457683372054,1,0,Cycle,1,1,1,
116H,2025-6-5,98.17457683372054,1,0,simpleRT,2,2,2,
116H,2025-6-5,98.17457683372054,1,0,ECG,1,9,10,
116H,2025-6-5,98.17457683372054,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
116I,2025-6-12,100.0,1,0,manualCapture,1,1,6,
116I,2025-6-12,100.0,1,0,Temp,1,6,6,
116I,2025-6-12,100.0,1,0,BMS,4,4,4,
116I,2025-6-12,100.0,1,0,PSQI,1,1,7,
116I,2025-6-12,100.0,1,0,MAIA,1,1,1,
116I,2025-6-12,100.0,1,0,IFIS,1,1,1,
116I,2025-6-12,100.0,1,0,caffeine,1,1,1,
116I,2025-6-12,100.0,1,0,STAI,1,1,1,
116I,2025-6-12,100.0,1,0,IAAS,2,2,2,
116I,2025-6-12,100.0,1,0,Cycle,1,1,1,
116I,2025-6-12,100.0,1,0,simpleRT,2,2,2,
116I,2025-6-12,100.0,1,0,ECG,1,9,10,
116I,2025-6-12,100.0,1,0,EDA,1,9,10,
118G,2025-5-28,98.42004903296105,1,0,manualCapture,1,1,8,
118G,2025-5-28,98.42004903296105,1,0,Temp,1,6,6,
118G,2025-5-28,98.42004903296105,1,0,BMS,3,3,3,
118G,2025-5-28,98.42004903296105,1,0,PSQI,1,1,7,
118G,2025-5-28,98.42004903296105,1,0,MAIA,1,1,1,
118G,2025-5-28,98.42004903296105,1,0,IFIS,1,1,1,
118G,2025-5-28,98.42004903296105,1,0,caffeine,1,1,1,
118G,2025-5-28,98.42004903296105,1,0,STAI,1,1,1,
118G,2025-5-28,98.42004903296105,1,0,IAAS,2,2,2,
118G,2025-5-28,98.42004903296105,1,0,Cycle,1,1,1,
118G,2025-5-28,98.42004903296105,1,0,simpleRT,2,2,2,
118G,2025-5-28,98.42004903296105,1,0,ECG,1,9,13,
118G,2025-5-28,98.42004903296105,1,0,EDA,1,5,9,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
118H,2025-6-4,98.0,1,0,manualCapture,1,1,8,
118H,2025-6-4,98.0,1,0,Temp,1,6,6,
118H,2025-6-4,98.0,1,0,BMS,3,3,3,
118H,2025-6-4,98.0,1,0,PSQI,1,1,7,
118H,2025-6-4,98.0,1,0,MAIA,1,1,1,
118H,2025-6-4,98.0,1,0,IFIS,1,1,1,
118H,2025-6-4,98.0,1,0,caffeine,1,1,1,
118H,2025-6-4,98.0,1,0,STAI,1,1,1,
118H,2025-6-4,98.0,1,0,IAAS,2,2,2,
118H,2025-6-4,98.0,1,0,Cycle,1,1,1,
118H,2025-6-4,98.0,1,0,simpleRT,2,2,2,
118H,2025-6-4,98.0,1,0,ECG,1,8,8,
118H,2025-6-4,98.0,1,0,EDA,1,4,4,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
118I,2025-6-11,100.0,1,0,manualCapture,1,1,8,
118I,2025-6-11,100.0,1,0,Temp,0,0,0,Failed Temp on blankScreen_00;KeyError('t');Failed Temp on blankScreen_01;KeyError('t');Failed Temp on blankScreen_02;KeyError('t');Failed Temp on blankScreen_03;KeyError('t');Failed Temp on blankScreen_04;KeyError('t');Failed Temp on blankScreen_05;KeyError('t')
118I,2025-6-11,100.0,1,0,BMS,4,4,4,
118I,2025-6-11,100.0,1,0,PSQI,1,1,7,
118I,2025-6-11,100.0,1,0,MAIA,1,1,1,
118I,2025-6-11,100.0,1,0,IFIS,1,1,1,
118I,2025-6-11,100.0,1,0,caffeine,1,1,1,
118I,2025-6-11,100.0,1,0,STAI,1,1,1,
118I,2025-6-11,100.0,1,0,IAAS,2,2,2,
118I,2025-6-11,100.0,1,0,Cycle,1,1,1,
118I,2025-6-11,100.0,1,0,simpleRT,2,2,2,
118I,2025-6-11,100.0,1,0,ECG,0,0,0,Failed HR Peak Detection on blankScreen_00;KeyError('t');Failed HR Peak Detection on blankScreen_01;KeyError('t');Failed HR Peak Detection on blankScreen_02;KeyError('t');Failed HR Peak Detection on blankScreen_03;KeyError('t');Failed HR Peak Detection on blankScreen_04;KeyError('t');Failed HR Peak Detection on simpleRT_00;KeyError('t');Failed HR Peak Detection on Exercise;KeyError('t');Failed HR Peak Detection on blankScreen_05;KeyError('t');Failed HR Peak Detection on simpleRT_01;KeyError('t')
118I,2025-6-11,100.0,1,0,EDA,1,9,13,
119G,2025-5-26,99.0138067061144,1,0,manualCapture,1,1,8,
119G,2025-5-26,99.0138067061144,1,0,Temp,1,6,6,
119G,2025-5-26,99.0138067061144,1,0,BMS,3,3,3,
119G,2025-5-26,99.0138067061144,1,0,PSQI,1,1,7,
119G,2025-5-26,99.0138067061144,1,0,MAIA,1,1,1,
119G,2025-5-26,99.0138067061144,1,0,IFIS,1,1,1,
119G,2025-5-26,99.0138067061144,1,0,caffeine,1,1,1,
119G,2025-5-26,99.0138067061144,1,0,STAI,1,1,1,
119G,2025-5-26,99.0138067061144,1,0,IAAS,2,2,2,
119G,2025-5-26,99.0138067061144,1,0,Cycle,0,0,0,
119G,2025-5-26,99.0138067061144,1,0,simpleRT,2,2,2,
119G,2025-5-26,99.0138067061144,1,0,ECG,1,9,10,
119G,2025-5-26,99.0138067061144,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
119H,2025-6-2,98.3974358974359,1,0,manualCapture,1,1,8,
119H,2025-6-2,98.3974358974359,1,0,Temp,1,6,6,
119H,2025-6-2,98.3974358974359,1,0,BMS,3,3,3,
119H,2025-6-2,98.3974358974359,1,0,PSQI,1,1,7,
119H,2025-6-2,98.3974358974359,1,0,MAIA,1,1,1,
119H,2025-6-2,98.3974358974359,1,0,IFIS,1,1,1,
119H,2025-6-2,98.3974358974359,1,0,caffeine,1,1,1,
119H,2025-6-2,98.3974358974359,1,0,STAI,1,1,1,
119H,2025-6-2,98.3974358974359,1,0,IAAS,2,2,2,
119H,2025-6-2,98.3974358974359,1,0,Cycle,1,1,1,
119H,2025-6-2,98.3974358974359,1,0,simpleRT,2,2,2,
119H,2025-6-2,98.3974358974359,1,0,ECG,1,9,11,
119H,2025-6-2,98.3974358974359,1,0,EDA,1,5,7,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
119I,2025-6-9,100.0,1,0,manualCapture,2,2,8,
119I,2025-6-9,100.0,1,0,Temp,1,6,6,
119I,2025-6-9,100.0,1,0,BMS,5,5,4,
119I,2025-6-9,100.0,1,0,PSQI,1,1,7,
119I,2025-6-9,100.0,1,0,MAIA,1,1,1,
119I,2025-6-9,100.0,1,0,IFIS,1,1,1,
119I,2025-6-9,100.0,1,0,caffeine,1,1,1,
119I,2025-6-9,100.0,1,0,STAI,1,1,1,
119I,2025-6-9,100.0,1,0,IAAS,2,2,2,
119I,2025-6-9,100.0,1,0,Cycle,1,1,1,
119I,2025-6-9,100.0,1,0,simpleRT,3,3,2,
119I,2025-6-9,100.0,1,0,ECG,1,9,16,
119I,2025-6-9,100.0,1,0,EDA,1,9,17,
122G,2025-5-30,100.0,1,0,manualCapture,3,3,8,
122G,2025-5-30,100.0,1,0,Temp,1,5,5,
122G,2025-5-30,100.0,1,0,BMS,3,3,3,"Failed BMS: ./Analysis/Raw/Participants/122G/124G_BMS_02_2025-05-30_16h43.08.689.csv - KeyError(""None of [Index(['Time', 'Question', 'Response'], dtype='object')] are in the [columns]"")"
122G,2025-5-30,100.0,1,0,PSQI,1,1,7,
122G,2025-5-30,100.0,1,0,MAIA,1,1,1,
122G,2025-5-30,100.0,1,0,IFIS,1,1,1,
122G,2025-5-30,100.0,1,0,caffeine,1,1,1,
122G,2025-5-30,100.0,1,0,STAI,1,1,1,
122G,2025-5-30,100.0,1,0,IAAS,2,2,2,
122G,2025-5-30,100.0,1,0,Cycle,1,1,1,
122G,2025-5-30,100.0,1,0,simpleRT,3,3,2,
122G,2025-5-30,100.0,1,0,ECG,1,8,21,
122G,2025-5-30,100.0,1,0,EDA,1,5,18,Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
122H,2025-6-5,98.00865800865802,1,0,manualCapture,1,1,8,
